id,name,description,price_sek,price_eur,category,brand,country,volume,alcohol_percentage,image_url,in_stock,article_number,detailed_title
110228,Ogier Lirac Petit Prince,"Vår Lirac Petit Prince ligger på Rhônes högra strand och är trogen potentialen i sin terroir. Dess rikedom balanseras av en strävan efter friskhet som uppnås genom noggrant kontrollerad pressning. Dess silkeslena tanninstruktur visar upp den unika karaktären hos de sandiga märgeljordarna.Typ av jord: Sandiga jordar från miocen, belägna i den östra delen av appellationen, nära Rhônefloden.Druvsorter : Grenache Noir, Syrah, CinsaultLagring : 100% betongtankar i 6 månader.Service råd : 16 - 18 °CLagringspotential : 2 till 4 årProvsmakningsanteckningar : Utseende : Djup körsbärsrödDoft : Korg av svarta frukter och lakritsMunhåleupplevelse : Rika viner med silkeslena, delikata tanniner",13.5,,,Ogier,,,,/owif/images/110228?size=300,,,Pardon Our Interruption
119622,Onkel Doktor,,10.95,,,Weingut Fogt,,,,/owif/images/119622?size=300,,,Pardon Our Interruption
110180,Ornellaia Bolgheri Superiore 2017,"Detta kultvin föddes 1985.Andelen av de olika druvorna varierar för varje årgång men är ca Cabernet Sauvignon 40% Merlot 37% Cabernet Franc 16% Petit Verdot 7%.Lagras därefter druvseparat i 18 månader på franska ekfat (60-70% ny ek, 30-40% använd ek).Druvorna blandas efter 12 månader och får sedan avsluta i sex månader tillsammans på ekfat.Ett vin med stor lagringspotential, välbalanserat och karaktäristiskt med kraftiga men ändå eleganta och delikata tanniner. Mörk rubinröd färg med doft av mogna mörka bär och medelhavsörter. Kraftfullt och strukturerat vin med mogen frukt och sammetslena tanniner i smaken som ger en utsökt finess och ett överraskande friskt och mjukt avslut.",499.0,,,Ornellaia,,,,/owif/images/110180?size=300,,,Pardon Our Interruption
119441,Pardon My French Rosé Pouch,"Shiny pink with pink petal reflections. Luminous.Nose : Develops notes of mouth-watering strawberries andraspberries while also releasing light tones of exoticfruits.Palate : A well-balanced structure, full and fresh, with a lingeringaromatic finish.Recommendations : Perfect as an aperitif, to drink with salads and grilled food,pleasant throughout the meal.Serving condition in C° : 8°CAlcohol content : 12.5Cellar potential : Should be drunk young to enjoy the fruit taste, but willlose nothing of its potential as time goes by.",12.95,,,Pardon My French,,,,/owif/images/119441?size=300,,,Pardon Our Interruption
109975,"Pardon My French, Cabernet Sauvignon Pouch","Alcoholic fermentation in stainless steel vats withtemperature control. Long maceration of 3 to 4 weekswith 2 daily pumping over. Malolactic fermentation.Soil : Clay-limestone soilsCountry origin : FRANCESensory characteristic :Colour : Light shiny rubyNose : Expressive, strawberry, green bel pepperPalate : Medium full bodied",12.95,,,Pardon My French,,,,/owif/images/109975?size=300,,,Pardon Our Interruption
118182,Paso das Bruxas Albariño,"gyllene gul i färg. En trevlig fruktighet i doften, med toner av grön äppel, lime, mogen citrus och en blommig arom. Smaken är mycket frisk och fräsch, elegant och smakrik. ",10.95,,,Miguel Torres Spain Winery,,,,/owif/images/118182?size=300,,,Pardon Our Interruption
117907,Penfolds Koonunga Hill Autumn Riesling,"Citrus (muddlad lime/Mojito) präglas av delikat färsk ingefära och en härlig, typisk Eden Valley-liknande mineralsyrastruktur. Ett vin med underbar lång smak, njutbart nu och under de kommande två åren.",19.95,,,Penfolds,,,,/owif/images/117907?size=300,,,Pardon Our Interruption
119122,Pfaff Black Tie,"Torr, hög syra, mogen citruston, inslag av gula plommon, päronkaraktär, svag blommighet, kryddig ",11.5,,,Pfaff,,,,/owif/images/119122?size=300,,,Pardon Our Interruption
119586,Pierre Chavin Sauvignon Blanc tetra,"Torr, hög syra, vinbärig, persikakaraktär, svag blommighet, fräsch. Friskt och fruktigt. ",9.15,,,Pierre Chavin,,,,/owif/images/119586?size=300,,,Pardon Our Interruption
117724,Pouilly Fume La Forge,,19.95,,,Joseph Mellot,,,,/owif/images/117724?size=300,,,Pardon Our Interruption
109856,Rafinelli Barbaresco,,23.5,,,Rafinelli,,,,/owif/images/109856?size=300,,,Pardon Our Interruption
109457,Rafinelli Barbera d'Asti,,11.95,,,Rafinelli,,,,/owif/images/109457?size=300,,,Pardon Our Interruption
109857,Rafinelli Barolo,,28.5,,,Rafinelli,,,,/owif/images/109857?size=300,,,Pardon Our Interruption
109888,Ramos Reserva BIB,"Dark, blue-red color. Fruity taste with hints of dark cherries, herbs, blueberries, wild raspberries and licorice.",19.95,,,J. Portugal Ramos Vinhos,,,,/owif/images/109888?size=300,,,Pardon Our Interruption
109463,Renato Ratti Barbera d'Asti,"Intensiv, rubinröd. Mogen bukett med en underliggande kryddighet. fullsmak med en lång intensiv avslut. ",19.95,,,Renato Ratti,,,,/owif/images/109463?size=300,,,Pardon Our Interruption
109460,Renato Ratti Barolo Marcenasco,"Drygt medelfyllig, aromatisk och läckert definierad Barolo med toner av svarta vinbär, mörka bär och lakrits, välbalanserad med silkiga tanniner som är en fin kontrast till den fräscha och långlivade frukten.",35.95,,,Renato Ratti,,,,/owif/images/109460?size=300,,,Pardon Our Interruption
119776,Ress Weissburgunder,"RESS är ett varumärke tillhörande den berömda Rheingau-familjen Ress, känd som den 5:e generationens ägare av VDP-vingården Balthasar Ress (est.1870). Ägaren Christian Ress lägger stor vikt vid traditionellt men ändå innovativt hantverk kombinerat med högsta kvalitet. Förutom kompromisslösa kvalitetskrav är vinerna även veganska från certifierad ekologisk odling.RESS-seriens viner passar alla tillfällen och för okomplicerad dryckesnöje. Vid sidan av den klassiska Riesling är druvsorter utanför den traditionella Rheingau-portföljen lika populära.Jäsning sker i temperaturreglerade rostfria tankar. Genom denna expansionsmetod behåller vinerna sin typiska druvsortsstil och bibehåller det nödvändiga dricksflödet. Ress Organic Pinot Blanc imponerar med sin lätta, fruktiga karaktär, som kompletteras med en frisk, elegant syra. Dess lätt krämiga konsistens avrundar vinet underbart. Ett underbart vin för varma sommarkvällar med vänner.",17.95,,,Ress,,,,/owif/images/119776?size=300,,,Pardon Our Interruption
119413,Richter Mülheimer Sonnenlay Riesling Zeppelin,"Kristallklar, svagt gulaktig färg. Doften är fräsch och ren; äpple, honungsmelon, citrus och blommor. Smaken är halvtorr, lätt, mycket frisk och saftig.På 20- och 30-talen serverades vinet från vingården Mülheimer Sonnenlay till passagerarna på de berömda luftskeppen, Graf Zeppelin och Hindenburg. För att fira detta bad vinodlaren Bauhaus-konstnären Hans Schlösser att designa en speciell etikett med luftskeppet Zeppelin.",14.95,,,Max Ferd. Richter,,,,/owif/images/119413?size=300,,,Pardon Our Interruption
119599,Riley's Rows Chardonnay,,39.95,,,Riley's Rows,,,,/owif/images/119599?size=300,,,Pardon Our Interruption
108558,Ripasso Valpolicella Superiore D.O.C. Zonin,"En mycket bra och prisvärd Ripasso. Ett medelfylligt vin som passar till många tillfällen. I doften finns inslag av körsbär, plommon, torkad aprikos och både svartpeppar samt kanel. Smaken är lång med en stor fruktighet. Vinet är inte så strävt utan mer mjukt och fruktigt. ",12.95,,,Zonin,,,,/owif/images/108558?size=300,,,Pardon Our Interruption
119820,Roseblood Rosé,,20.95,,,Château d'Estoublon,,,,/owif/images/119820?size=300,,,Pardon Our Interruption
109921,Santalba Coleccion Privada Rioja Reserva,"Intense bright cherry-red wine ; notes of black fruit, violets and vanilla. ",23.95,,,Santalba,,,,/owif/images/109921?size=300,,,Pardon Our Interruption
119926,Sattler Cuvée Spätlese,,17.5,,,Thomas Sattler,,,,/owif/images/119926?size=300,,,Pardon Our Interruption
119920,Sattler Weißburgunder,,17.95,,,Thomas Sattler,,,,/owif/images/119920?size=300,,,Pardon Our Interruption
110226,Scarlett Dark BIB,,19.5,,,Scarlett,,,,/owif/images/110226?size=300,,,Pardon Our Interruption
119813,Schloss Johannisberg Gelblack Riesling,,41.95,,,Schloss Johannisberg,,,,/owif/images/119813?size=300,,,Pardon Our Interruption
110069,Scrimaglio Barbera d'Asti Superiore,"Prisbelönt och erkänd vingård från Monferrato: Scrimaglio-vingården grundades i Nizza Monferrato 1920 och stoltserar med en hundraårig kallelse för kvalitet. Den har en koppling till det territorium som uttrycks perfekt i produktionen av de mest prestigefyllda Langhe- och Monferrato-vinerna.Regelbunden vinnare av högsta betyget 3 bicchieri i Gamberro Rosso, den mest inflytelserika årliga vinboken i Italien.Vinframställningsfilosofi: Druvorna samlas in från fruktträdgårdar som ligger på en höjd av 280-380 m i Monferrato, och de olika jordmånarna ger druvorna flera dimensioner. Vinet jäser och macererar i 10 dagar vid 20-30°C, följt av malolaktisk jäsning. Vinet mognar på stora ekfat i 12 månader, och ytterligare 6 månader på flaska efter buteljering i källare.",18.95,,,Scrimaglio,,,,/owif/images/110069?size=300,,,Pardon Our Interruption
118548,Secret de Lunès Chardonnay,"""Powerful Chardonnay from the south of France. Located in Languedoc but with a typical burgundy  vinification.On the nose, aromas of fresh fruit (pomelos, exotic fruits) and white flowers (honeysuckle), with slightly toasted notes. On the palate, fruity, with strong vanilla notes and an appealing freshness, balanced out by a very round finish.""",10.95,,,Secret de Lunès,,,,/owif/images/118548?size=300,,,Pardon Our Interruption
109328,Secret de Lunès Pinot Noir,"Secret de Lunès är en serie ekologiska viner som visar upp kännetecknen för var och en av de druvsorter som odlas på vår egendom Mas de Lunès. Vår Pinot Noir kommer från 12-åriga vinstockar med en genomsnittlig avkastning på 42 hl/ha.Expressiv, med aromer av röd frukt (körsbär) och rökiga och flintiga nyanser.",10.95,,,Secret de Lunès,,,,/owif/images/109328?size=300,,,Pardon Our Interruption
110078,Silk & Spice Red Blend,Intensiv mörkröd färg med en ljusröd ytterkant. Tydlig smak av solmogna mörka bär och med inslag av vanilj och kaffe. Fylligt vin med utsökt balans av tanniner och en lång mjuk eftersmak.,9.95,,,Silk & Spice,,,,/owif/images/110078?size=300,,,Pardon Our Interruption
119767,Sophie Schaal Organic Riesling,"Ett välbalanserat, aromatiskt ekologiskt vin från Alsace. Mild fruktighet, lätt krämighet sprider munkänslan och förlänger eftersmaken som den livliga syran fräschar upp. Elegant blommig smak av äppel och nektarin.",16.5,,,Sophie Schaal,,,,/owif/images/119767?size=300,,,Pardon Our Interruption
110232,Speri Valpolicella DOC Classico 2022,"Ruby red color with purplish highlights and an intense, vinous bouquet, with hints of violets and cherries. A medium-bodied, fruity wine, to be enjoyed young. Ideal for accompanying hors d’oeuvres, soups, pasta and typical Mediterranean dishes.",16.5,,,Speri,,,,/owif/images/110232?size=300,,,Pardon Our Interruption
109517,"Symposio, Principi di Butera","Ett mästerverk från Sicilien. Detta härliga mustiga fylliga fruktiga rödvin är ett utav de bästa du kan få från Sicilien. En Bordeaux-blandning i en distinkt siciliansk stil Det är en blandning av franska druvor och Italiensk vinodling samt vinmakning och resultatet blir fantastiskt. Detta röda vin kombinerar framgångsrikt Cabernet Sauvignons fräschhet, frukt i Merlot och de salta noterna från Petit Verdot för att skapa en äkta harmoni med en medelhavsmak. Passar perfekt till de speciella middagarna och de speciella tillfällena. ",21.95,,,Feudo Principi di Butera,,,,/owif/images/109517?size=300,,,Pardon Our Interruption
110048,Tareq Pinot Noir,,11.95,,,Tareq Taylor,,,,/owif/images/110048?size=300,,,Pardon Our Interruption
119564,Tareq Riesling,,11.95,,,Tareq Taylor,,,,/owif/images/119564?size=300,,,Pardon Our Interruption
127285,That's Neiss Pink Riesling,"Halvtorr, hög syra, hallonkaraktär, lätta rödvinbärstoner, citruskaraktär, mineralig,",10.95,,,Neiss,,,,/owif/images/127285?size=300,,,Pardon Our Interruption
109844,The Adventures of Miss Harry BIB,"En underbar Shiraz från en av Barossa valleys bästa producenter. Mjuk, fruktig och intensiv, med toner av björnbär, plommon, eukalyptus, tobak, kaffe och vanilj.",16.95,,,Hewitson,,,,/owif/images/109844?size=300,,,Pardon Our Interruption
119862,Thomas Sattler Grüner Veltliner,,9.95,,,Thomas Sattler,,,,/owif/images/119862?size=300,,,Pardon Our Interruption
219862,Thomas Sattler Grüner Veltliner,,5.95,,,Thomas Sattler,,,,/owif/images/219862?size=300,,,Pardon Our Interruption
109995,Tommasi Amarone Classico DOCG I Pianeti,"Medelfyllig, höga tanniner, tranbärig, dadelkaraktär, surkörsbärskaraktär, plommonkaraktär, lätt kaffeton, örtig",35.95,,,Tommasi Viticoltori,,,,/owif/images/109995?size=300,,,Pardon Our Interruption
109337,Tommasi Casisano Brunello di Montalcino D.O.C.G.,"Färgen är tegelröd. Doften har inslag av körsbär, viol, björnbär, örter, peppar och läder. Smaken är torr, fyllig, syrlig, med silkeslena tanniner och lång.",38.95,,,Tommasi Viticoltori,,,,/owif/images/109337?size=300,,,Pardon Our Interruption
109336,Tommasi Casisano Rosso di Montalcino D.O.C.,"Röd med rubinnyans. Doften har inslag av körsbär, viol, plommon, hallon och kryddighet. Medelfyllig, torr, syrlig, mjuka tanniner, ungdomlig.",17.5,,,Tommasi Viticoltori,,,,/owif/images/109336?size=300,,,Pardon Our Interruption
108529,Tommasi Graticcio Appassionato BIB,"Kryddig smak med inslag av fat, körsbär, kanel, russin, kryddnejlika och vanilj.",20.95,,,Tommasi Viticoltori,,,,/owif/images/108529?size=300,,,Pardon Our Interruption
109700,Tommasi La Prunee - Merlot,"Medelfyllig, medelhöga tanniner, kryddig, bärig",10.95,,,Tommasi Viticoltori,,,,/owif/images/109700?size=300,,,Pardon Our Interruption
118540,Tommasi Le Fornaci - Lugana DOC,"Torr, medelhög syra, grapefruktskaraktär, fruktig",12.95,,,Tommasi Viticoltori,,,,/owif/images/118540?size=300,,,Pardon Our Interruption
118534,Tommasi Le Volpare Soave Classico,"En blek halmgul färg med lysande gröna toner. Vinet har en delikat doft av akacianblommor och fläderblommor. På gommen är den torr, behagligt harmonisk och välbalanserad, eftersmaken är frisk och lång.",9.95,,,Tommasi Viticoltori,,,,/owif/images/118534?size=300,,,Pardon Our Interruption
119803,Tommasi Masseria Surani Fiano IGT,"Halmgult, aromrik och frisk doft. Vinet har delikata aromer av vita blommor och akacia, följt av inslag av citrus och tropisk frukt. Vinet är behagligt smakrikt och medelfylligt, med en frisk avslutning.",14.95,,,Tommasi Viticoltori,,,,/owif/images/119803?size=300,,,Pardon Our Interruption
119804,Tommasi Masseria Surani Negroamaro Rosé,"Elegant och raffinerad rosé, den har florala toner av ros och geranium samt fruktiga noter av rosa grapefrukt och granatäpple. På paletten är den livlig med en behaglig friskhet, god aromatisk uthållighet, följt av en delikat sälta.",14.95,,,Tommasi Viticoltori,,,,/owif/images/119804?size=300,,,Pardon Our Interruption
110189,Tommasi Masseria Surani Primitivo di Manduria,"Intensiv, rik rubinröd färg, med klassiska toner av röda frukter, svart körsbär och plommon, följt av delikata kryddiga noter av lakrits, tobak och amaretto. Smaken är fyllig, generös med eleganta tanniner och en livlig avslutning, stödd av en behaglig friskhet.",18.95,,,Tommasi Viticoltori,,,,/owif/images/110189?size=300,,,Pardon Our Interruption
118592,Tommasi Pinot Grigio BIB,"Torr, hög syra, citruskaraktär, mogna pärontoner, äpplig, kryddig",20.95,,,Tommasi Viticoltori,,,,/owif/images/118592?size=300,,,Pardon Our Interruption
108754,Tommasi Rafael Valpolicella Classico,"Ljus rubinröd färg, en raffinerade och intensiv doft med både blommiga och fruktiga toner. Vinet är graciöst och silkeslen och är smakrikt, smidigt med en ihållande fruktighet. ",13.5,,,Tommasi Viticoltori,,,,/owif/images/108754?size=300,,,Pardon Our Interruption
109489,Tommasi Ripasso Classico Superiore D.O.C. I Pianeti,"Klar rubinröd. Fruktig och kryddig smak med mörka frukter, tobak och kanel, kombinerat med mineralitet, och en lång eftersmak.",18.95,,,Tommasi Viticoltori,,,,/owif/images/109489?size=300,,,Pardon Our Interruption
109490,Tommasi Valpolicella Classico Superiore D.O.C.,"Medelfyllig, medelhöga tanniner, rödvinbärskaraktär, körsbärig, lätta hallontoner, svag lakritston",13.95,,,Tommasi Viticoltori,,,,/owif/images/109490?size=300,,,Pardon Our Interruption
110174,Torbreck Old Vines,"Viinilehti Årets rödvin Finalist 2022 & 2023 En mycket raffinerad blandning av Rhône-stil från en klassisk Barossa-producent. Torbreck vingård grundades 1994 och på kort tid valdes det ut till listan över världens 100 bästa vinproducenter. Hörnstenen i Torbreck vingårds ideologi är de traditionella sorterna i regionen och deras respekt genom noggrant vingårdsarbete och minimala ingrepp.Den finske vinmakaren Ian Hongell har familjeanknytning till Karleby Finland. Med Ians kärlek till Rhônedalens viner från Frankrike är Torbrecks mycket hyllade viner också baserade på klassiska Rhône-varianter. Druvorna är handplockade från vinstockarna, varav 21 hektar är upp till 80-165 år gamla. Dynamisk blandning: 2021 årgång: 53% Mourvèdre 43% Shiraz & 4% GrenacheViktigaste internationella referenser: 91 p James Suckling",17.5,,,Torbreck,,,,/owif/images/110174?size=300,,,Pardon Our Interruption
109405,Torres Altos Ibericos Reserva,"Relativt mörk färg. Doften är medelstor, mörkt fruktig och ren med en mjukt vaniljig och mycket väl integrerad fatkryddig nyans. Smaken är medelfyllig, ung och generös med en god, mogen och lite sötkryddig frukt, frisk syra, en liten mineralton, fint balanserad strävhet och en mjuk vaniljnyans i en klassisk men ändå välgjord, modern stil. Eftersmaken är medellång och friskt fruktig",13.5,,,Miguel Torres Spain Winery,,,,/owif/images/109405?size=300,,,Pardon Our Interruption
107715,Torres Celeste,"Fyllig, medelhöga tanniner, kryddig, bärig, ekig. Nyanserat och utvecklat. ",16.5,,,Miguel Torres Spain Winery,,,,/owif/images/107715?size=300,,,Pardon Our Interruption
108020,Torres Celeste Magnum,"Fyllig, medelhöga tanniner, kryddig, bärig, ekig. Nyanserat och utvecklat.",32.5,,,Miguel Torres Spain Winery,,,,/owif/images/108020?size=300,,,Pardon Our Interruption
109968,Torres Clos Ancestral,"Medelfyllig, medelhöga tanniner, körsbärig, skogsbärig, lätt tranbärston, svagt rostad, örtig. Bärigt och friskt, ",13.95,,,Miguel Torres Spain Winery,,,,/owif/images/109968?size=300,,,Pardon Our Interruption
110209,Torres Clos Malpastor Crianza,"Vinet har en körsbärsröd färg med rikliga toner av röda och blåa frukter, blåbärs syltighet. Något lättare i stilen med välintegrerade tanniner och en slikeslen struktur.",8.95,,,Miguel Torres Spain Winery,,,,/owif/images/110209?size=300,,,Pardon Our Interruption
217253,Torres Floralis Moscatel Oro,"Bärnstensbrun, söt, citruskaraktär, toner av apelsinskal, russinkaraktär, honungskaraktär, lätt blommighet, tekaraktär",9.5,,,Miguel Torres Spain Winery,,,,/owif/images/217253?size=300,,,Pardon Our Interruption
107563,Torres Grans Muralles,"Det eleganta vinet uppvisar rika aromer av mogna mörka frukter, som björnbär och plommon, tillsammans med toner av kryddor, örter och en lätt mineralitet. I smaken erbjuder den en fyllig och välstrukturerad profil med silkeslena tanniner och en lång, elegant avslutning.",139.0,,,Miguel Torres Spain Winery,,,,/owif/images/107563?size=300,,,Pardon Our Interruption
107052,Torres Mas La Plana,"Fyllig, höga tanniner, vinbärig, mogna plommontoner, boysenbärig, inslag av mörk choklad, ekig",49.95,,,Miguel Torres Spain Winery,,,,/owif/images/107052?size=300,,,Pardon Our Interruption
109204,Torres Purgatori,"kanderad svarta bär, fina eteriska nyanser, kryddor, exotiska träslag, kanel, svarta körsbär. Saftigt, färsk frukt plommon fint strukturerade, fina tanniner, ihållande, färska och lemony finish.",21.95,,,Miguel Torres Spain Winery,,,,/owif/images/109204?size=300,,,Pardon Our Interruption
107716,Torres Salmos,"Fyllig, medelhöga tanniner, bärig, kryddig.Mustigt och fylligt,",27.5,,,Miguel Torres Spain Winery,,,,/owif/images/107716?size=300,,,Pardon Our Interruption
107022,Torres Sangre de Toro,"Medelfyllig, höga tanniner, toner av körsbärssylt, mogen tranbärighet, lätt kanelton, svag örtighet",8.4,,,Miguel Torres Spain Winery,,,,/owif/images/107022?size=300,,,Pardon Our Interruption
307022,Torres Sangre de Toro,"Medelfyllig, höga tanniner, toner av körsbärssylt, mogen tranbärighet, lätt kanelton, svag örtighet",2.85,,,Miguel Torres Spain Winery,,,,/owif/images/307022?size=300,,,Pardon Our Interruption
107930,Torres Sangre de Toro BIB,"Medelfyllig, höga tanniner, toner av körsbärssylt, mogen tranbärighet, lätt kanelton, svag örtighet",23.95,,,Miguel Torres Spain Winery,,,,/owif/images/107930?size=300,,,Pardon Our Interruption
127032,Torres Sangre de Toro Rosé,"Torres Sangre de Toro Rosé är ett torrt och friskt rosévin med bäriga och blommiga inslag av röda vinbär, äpple och banan och med en aning jordgubbe i doften. Smaken är mycket rik och balanserad med en lång eftersmak",7.5,,,Miguel Torres Spain Winery,,,,/owif/images/127032?size=300,,,Pardon Our Interruption
107828,Torres Sangre de Toro Tempranillo,"Mörk, blåröd färg.Kryddig smak med inslag av fat, körsbär, björnbär.",8.65,,,Miguel Torres Spain Winery,,,,/owif/images/107828?size=300,,,Pardon Our Interruption
109967,Torres Secret Del Priorat,"Fyllig, höga tanniner, björnbärig, svartvinbärig, mockakaraktär, toner av mörka körsbär, ekig, kryddig. Mustigt och syltigt. ",17.95,,,Miguel Torres Spain Winery,,,,/owif/images/109967?size=300,,,Pardon Our Interruption
117011,Torres Viña Esmeralda,"Torr, medelhög syra, citruskaraktär, persikakaraktär, rosig, svag örtighet. Friskt och Fruktigt.",8.5,,,Miguel Torres Spain Winery,,,,/owif/images/117011?size=300,,,Pardon Our Interruption
117736,Torres Vina Esmeralda BIB,"torr, medelhög syra, citruskaraktär, persikakaraktär, rosig, svag örtighet. Friskt och Fruktigt.",23.5,,,Miguel Torres Spain Winery,,,,/owif/images/117736?size=300,,,Pardon Our Interruption
117019,Torres Viña Sol,"Torr, hög syra, citruskaraktär, inslag av gröna päron, svag kryddighet",7.95,,,Miguel Torres Spain Winery,,,,/owif/images/117019?size=300,,,Pardon Our Interruption
317019,Torres Viña Sol,"Torr, hög syra, citruskaraktär, inslag av gröna päron, svag kryddighet",2.85,,,Miguel Torres Spain Winery,,,,/owif/images/317019?size=300,,,Pardon Our Interruption
119759,Torres Viña Sol Sauvignon Blanc,"En lätt gyllene gul färg med doft av tropiska frukter. En livlig och frisk smak som är fylld med toner av tropiska frukter . Smaken är lätt, frisk och fresch. ",7.95,,,Miguel Torres Spain Winery,,,,/owif/images/119759?size=300,,,Pardon Our Interruption
110184,Trivento Golden Malbec,"Fyllig, medelhöga tanniner, mogen boysenbärighet, toner av mörka körsbär, lätta mockatoner, ekig",14.5,,,Trivento,,,,/owif/images/110184?size=300,,,Pardon Our Interruption
119796,Trivento Reserve Chardonnay,Ljusgul med olivgröna nyanser. Intensiva aromer av färsk frukt i perfekt balans med eken. Utsökt med en lån och frisk eftersmak.,7.95,,,Trivento,,,,/owif/images/119796?size=300,,,Pardon Our Interruption
110183,Trivento Reserve Malbec,"Djupt röd med violetta nyanser. Intensiva aromer av mörka frukter som björnbär och plommon, med inslag av violer, vanilj och en touch av söta kryddor. Välstrukturerad med runda tanniner, den har en balanserad syra som ger friskhet och en lång avslutning.",7.95,,,Trivento,,,,/owif/images/110183?size=300,,,Pardon Our Interruption
119443,Txomin Etxaniz Txakoli,,12.95,,,Txomin Etxaniz,,,,/owif/images/119443?size=300,,,Pardon Our Interruption
119189,Valmiñor Albariño,"Tilldelas i världens ledande vintävlingar (2024 t.ex. Mundus Vini Galician Trophy, Concours Mondial de Bruxelles spanska vita trofé, guldmedaljer: Bacchus Madrid & 38. Baco Madrid, Silvermedalj & 90 p DECANTER WORLD WINE AWARDS 2023 & 24) och namn den gyllene Miño-floddalen Albariño.Terroir, produktionsmetod och mognad: Vingårdarna ligger i den södra O Rosal-regionen i Riás Baixas i nordvästra Spanien, alldeles intill kusten på gränsen till Portugal. Klimatet är svalt i spansk stil och nederbörden är hög. Druvorna som används för att göra vinet är handplockade i 20-kilos lådor från 20-40 år gamla fruktträdgårdar som ligger på en max lutning på 20%, vars jord består av skiffer. Druvorna är noggrant utvalda på vingården, varefter vinet kallmacereras vid 10ºC i 6 timmar. Efter att druvorna pressats åldras vinet i ståltankar vid en kontrollerad temperatur.Serveringstemperatur: 10-12°C.Beskrivning: Den mineraliska och aromatiska doften har grönska, äppelskal, lite päron och grapefrukt.",16.95,,,Adegas Valmiñor,,,,/owif/images/119189?size=300,,,Pardon Our Interruption
108279,Verrocchio Amarone Valpolicella Classico,"The wine has a beautiful ruby ​​red color. The scent is abundant and very intense; it can be found distinguish between dark cherry, plum, raisins and spice. Rich and fairly tannic wine. The taste follow the fragrance. Long aftertaste.",21.95,,,Verrocchio ,,,,/owif/images/108279?size=300,,,Pardon Our Interruption
208279,Verrocchio Amarone Valpolicella Classico,"The wine has a beautiful ruby ??red color. The scent is abundant and very intense; it can be found distinguish between dark cherry, plum, raisins and spice. Rich and fairly tannic wine. The taste follow the fragrance. Long aftertaste.",15.95,,,Verrocchio ,,,,/owif/images/208279?size=300,,,Pardon Our Interruption
108373,Verrocchio Ripasso Valpolicella Superiore,"The color is deep ruby ​​red. Abundant nose with dark berries, raisins and spice bouquet. The taste is mellow and powerful. It repeats dark berry and spiciness.",9.95,,,Verrocchio ,,,,/owif/images/108373?size=300,,,Pardon Our Interruption
208373,Verrocchio Ripasso Valpolicella Superiore,,7.95,,,Verrocchio ,,,,/owif/images/208373?size=300,,,Pardon Our Interruption
110045,Vignes Centenaires  AOP Fitou,"The vineyard of Mont Tauch is located inland, in altitude.Its terroir is recognized as being the most qualitative ofthe PDO.Manual harvest at optimal maturity, very strict sorting with18 months of ageing.Terroir in altitude. The soil is composed of green andpurplish schist similar to those of two distantly relatedmassifs. A distant volcanic past and the stigmata of a veryactive tectonics.",14.95,,,Languedoc Fitou Centenaires,,,,/owif/images/110045?size=300,,,Pardon Our Interruption
119929,Villa Wolf Dry Riesling,"Ljus i färgen. Doften bjuder på klassiska Riesling-toner av aprikos, persika och äpple, kompletterade av subtila blominslag. Smakprofilen speglar doften, med en härlig syra av citron och lime som särskilt framträder i avslutningen. Vinet är strukturerat, mångfacetterat och lämnar ett långvarigt intryck i gommen.",9.95,,,Villa Wolf ,,,,/owif/images/119929?size=300,,,Pardon Our Interruption
119894,Villa Wolf Riesling BIB,"Torr, hög syra, aprikosig, klementinkaraktär, citruskaraktär. Frisk och Fruktigt.",27.95,,,Villa Wolf ,,,,/owif/images/119894?size=300,,,Pardon Our Interruption
119558,Villa Wolf Riesling tetra,"Torr, hög syra, aprikosig, klementinkaraktär, citruskaraktär. Frisk och Fruktigt.",9.95,,,Villa Wolf ,,,,/owif/images/119558?size=300,,,Pardon Our Interruption
119753,Villa Wolf Rosé,"Halvtorr, hög syra, jordgubbig, rödvinbärskaraktär, citruskaraktär, lätta hallontoner, fräsch",9.95,,,Villa Wolf ,,,,/owif/images/119753?size=300,,,Pardon Our Interruption
109944,Viña Albali Organic Tempranillo BIB,"Djup körsbärsröd färg med aromer av jordgubbar och skogsbär, detta är ett mjukt och välbalanserat rödvin.Vinet är tillverkat av ekologiska Tempranillo-druvor som valts ut från våra vingårdar. Druvorna odlas enligt standarder och regler för ekologiskt jordbruk, såsom användning av naturliga ekologiska gödselmedel i vingårdarna, fria från kemiska gödselmedel och pesticider. Druvorna plockas manuellt och med samma ekologiska kriterier i vinkällaren; alla naturliga processer och behandlingar utförs tills detta ekologiska vin är färdigt.",16.95,,,Felix Solis Avantis,,,,/owif/images/109944?size=300,,,Pardon Our Interruption
119417,Viña Albali Organic Verdejo BIB,"Ljust citrongul färg med aromer av mogna persikor och tropiska frukter, detta är ett friskt och välbalanserat vitt vin.Vinet är tillverkat av ekologiska Verdejo-druvor som valts ut från våra vingårdar. Druvorna odlas enligt standarder och regler för ekologiskt jordbruk, såsom användning av naturliga ekologiska gödselmedel i vingårdarna, fria från kemiska gödselmedel och pesticider. Druvorna plockas manuellt och med samma ekologiska kriterier i vinkällaren; alla naturliga processer och behandlingar utförs tills detta ekologiska vin är färdigt.",16.95,,,Felix Solis Avantis,,,,/owif/images/119417?size=300,,,Pardon Our Interruption
